1; 1; 1; 27965
1; 1; 2; 32774
1; 1; 3; 6498
1; 1; 4; 30872
1; 1; 5; 7365
1; 1; 6; 24306
1; 1; 7; 19473
1; 1; 8; 20512
1; 1; 9; 7161
1; 1; 10; 26241
1; 1; 11; 23728
1; 1; 12; 33346
1; 1; 13; 34672
1; 1; 14; 34582
1; 1; 15; 661
1; 1; 16; 795
1; 1; 17; 5053
1; 1; 18; 27100
1; 1; 19; 32109
1; 1; 20; 1731
1; 1; 21; 16093
1; 1; 22; 27692
1; 1; 23; 8272
1; 1; 24; 32694
1; 1; 25; 2741
1; 1; 26; 33996
1; 1; 27; 5970
1; 1; 28; 23922
1; 1; 29; 30382
1; 1; 30; 29626
1; 1; 31; 1069
1; 1; 32; 26401
1; 1; 33; 29893
1; 1; 34; 24294
1; 1; 35; 1590
1; 1; 36; 6139
1; 1; 37; 30657
1; 1; 38; 34374
1; 1; 39; 768
1; 1; 40; 32300
1; 1; 41; 7714
1; 1; 42; 620
1; 1; 43; 25248
1; 1; 44; 8290
1; 1; 45; 7040
1; 1; 46; 23795
1; 1; 47; 32127
1; 1; 48; 562
1; 1; 49; 32735
1; 1; 50; 5264
1; 1; 51; 624
1; 1; 52; 1017
1; 1; 53; 1067
1; 1; 54; 538
1; 1; 55; 23110
1; 1; 56; 7437
1; 1; 57; 33206
1; 1; 58; 20453
1; 1; 59; 1247
1; 1; 60; 23106
1; 1; 61; 16673
1; 1; 62; 8333
1; 1; 63; 18720
1; 1; 64; 143
1; 1; 65; 1228
1; 1; 66; 23160
1; 1; 67; 5297
1; 1; 68; 27958
1; 1; 69; 15958
1; 1; 70; 32261
1; 1; 71; 20844
1; 1; 72; 6270
1; 1; 73; 24042
1; 1; 74; 29892
1; 1; 75; 121
1; 1; 76; 4576
1; 1; 77; 3141
1; 1; 78; 203
1; 1; 79; 1924
1; 1; 80; 8331
1; 1; 81; 1269
1; 1; 82; 24358
1; 1; 83; 804
1; 1; 84; 26070
1; 1; 85; 22771
1; 1; 86; 5679
1; 1; 87; 1264
1; 1; 88; 24046
1; 1; 89; 5882
1; 1; 90; 24882
1; 1; 91; 3348
1; 1; 92; 16132
1; 1; 93; 31151
1; 1; 94; 29342
1; 1; 95; 839
1; 1; 96; 0
1; 1; 97; 2688
1; 1; 98; 31020
1; 1; 99; 4746
1; 1; 100; 6587
1; 1; 101; 31663
1; 1; 102; 5983
1; 1; 103; 5239
1; 1; 104; 19087
1; 1; 105; 1601
1; 1; 106; 1764
1; 1; 107; 2707
1; 1; 108; 16697
1; 1; 109; 4796
1; 1; 110; 7740
1; 1; 111; 7308
1; 1; 112; 122
1; 1; 113; 25969
1; 1; 114; 4763
1; 1; 115; 27613
1; 1; 116; 5339
1; 1; 117; 4740
1; 1; 118; 8410
1; 1; 119; 29266
1; 1; 120; 3018
1; 1; 121; 7104
1; 1; 122; 4350
1; 1; 123; 18
1; 1; 124; 5056
1; 1; 125; 5018
1; 1; 126; 6147
1; 1; 127; 0
2; 1; 1; 33666
2; 1; 2; 1585
2; 1; 3; 4831
2; 1; 4; 4775
2; 1; 5; 5105
2; 1; 6; 28125
2; 1; 7; 4772
2; 1; 8; 4750
2; 1; 9; 4958
2; 1; 10; 1771
2; 1; 11; 24125
2; 1; 12; 338
2; 1; 13; 4755
2; 1; 14; 30238
2; 1; 15; 5221
2; 1; 16; 4904
2; 1; 17; 1772
2; 1; 18; 15142
2; 1; 19; 19377
2; 1; 20; 4896
2; 1; 21; 5049
2; 1; 22; 4945
2; 1; 23; 5058
2; 1; 24; 4780
2; 1; 25; 4884
2; 1; 26; 32702
2; 1; 27; 4798
2; 1; 28; 3349
2; 1; 29; 1625
2; 1; 30; 30809
2; 1; 31; 4910
2; 1; 32; 1064
2; 1; 33; 25745
2; 1; 34; 1303
2; 1; 35; 15265
2; 1; 36; 32864
2; 1; 37; 17541
2; 1; 38; 5036
2; 1; 39; 31961
2; 1; 40; 1334
2; 1; 41; 24044
2; 1; 42; 24461
2; 1; 43; 31136
2; 1; 44; 29204
2; 1; 45; 18837
2; 1; 46; 23037
2; 1; 47; 31152
2; 1; 48; 7133
2; 1; 49; 21094
2; 1; 50; 4088
2; 1; 51; 8971
2; 1; 52; 883
2; 1; 53; 31588
2; 1; 54; 22253
2; 1; 55; 836
2; 1; 56; 28007
2; 1; 57; 33985
2; 1; 58; 1246
2; 1; 59; 1272
2; 1; 60; 23852
2; 1; 61; 751
2; 1; 62; 851
2; 1; 63; 1332
2; 1; 64; 33926
2; 1; 65; 30365
2; 1; 66; 256
2; 1; 67; 21297
2; 1; 68; 4357
2; 1; 69; 6274
2; 1; 70; 6428
2; 1; 71; 17714
2; 1; 72; 30440
2; 1; 73; 17733
2; 1; 74; 25543
2; 1; 75; 19168
2; 1; 76; 778
