1; 1; 1; 25188
1; 1; 2; 34288
1; 1; 3; 5037
1; 1; 4; 33666
1; 1; 5; 29647
1; 1; 6; 26243
1; 1; 7; 18835
1; 1; 8; 27465
1; 1; 9; 27692
1; 1; 10; 956
1; 1; 11; 8188
1; 1; 12; 1378
1; 1; 13; 701
1; 1; 14; 7505
1; 1; 15; 935
1; 1; 16; 31801
1; 1; 17; 1246
1; 1; 18; 836
1; 1; 19; 5036
1; 1; 20; 1083
1; 1; 21; 26265
1; 1; 22; 27561
1; 1; 23; 33951
1; 1; 24; 5773
1; 1; 25; 32261
1; 1; 26; 6378
1; 1; 27; 21589
1; 1; 28; 28367
1; 1; 29; 29399
1; 1; 30; 5296
1; 1; 31; 6428
1; 1; 32; 29892
1; 1; 33; 205
1; 1; 34; 4367
1; 1; 35; 1957
1; 1; 36; 33926
1; 1; 37; 26862
1; 1; 38; 30382
1; 1; 39; 1223
1; 1; 40; 508
1; 1; 41; 1522
1; 1; 42; 20328
1; 1; 43; 804
1; 1; 44; 5791
1; 1; 45; 1334
1; 1; 46; 24294
1; 1; 47; 3134
1; 1; 48; 891
1; 1; 49; 7430
1; 1; 50; 4337
1; 1; 51; 15674
1; 1; 52; 34650
1; 1; 53; 6248
1; 1; 54; 767
1; 1; 55; 887
1; 1; 56; 7370
1; 1; 57; 7357
1; 1; 58; 7355
1; 1; 59; 875
1; 1; 60; 4734
1; 1; 61; 4986
1; 1; 62; 34582
1; 1; 63; 6168
1; 1; 64; 6587
1; 1; 65; 1903
1; 1; 66; 4631
1; 1; 67; 31663
1; 1; 68; 6289
1; 1; 69; 1875
1; 1; 70; 338
1; 1; 71; 5050
1; 1; 72; 5729
1; 1; 73; 5010
1; 1; 74; 4780
1; 1; 75; 5351
1; 1; 76; 24078
1; 1; 77; 21807
1; 1; 78; 5221
1; 1; 79; 25860
1; 1; 80; 1995
1; 1; 81; 33211
1; 1; 82; 31679
1; 1; 83; 15142
1; 1; 84; 2698
1; 1; 85; 4884
1; 1; 86; 5116
1; 1; 87; 4934
1; 1; 88; 30370
1; 1; 89; 0
1; 1; 90; 4935
1; 1; 91; 5038
1; 1; 92; 33024
1; 1; 93; 5239
1; 1; 94; 28125
1; 1; 95; 5140
1; 1; 96; 5144
1; 1; 97; 3205
1; 1; 98; 32889
1; 1; 99; 28825
1; 1; 100; 1854
1; 1; 101; 7772
1; 1; 102; 31658
1; 1; 103; 0
2; 1; 1; 33236
2; 1; 2; 4852
2; 1; 3; 4977
2; 1; 4; 20010
2; 1; 5; 7740
2; 1; 6; 21276
2; 1; 7; 576
2; 1; 8; 32778
2; 1; 9; 20793
2; 1; 10; 29730
2; 1; 11; 4955
2; 1; 12; 5111
2; 1; 13; 31661
2; 1; 14; 5048
2; 1; 15; 5152
2; 1; 16; 5571
2; 1; 17; 5061
2; 1; 18; 19155
2; 1; 19; 19377
2; 1; 20; 5052
2; 1; 21; 6603
2; 1; 22; 22171
2; 1; 23; 4798
2; 1; 24; 1732
2; 1; 25; 24162
2; 1; 26; 6286
2; 1; 27; 5219
2; 1; 28; 29921
2; 1; 29; 7308
2; 1; 30; 32606
2; 1; 31; 34121
2; 1; 32; 1663
2; 1; 33; 4751
2; 1; 34; 8030
2; 1; 35; 1888
2; 1; 36; 5564
2; 1; 37; 1876
2; 1; 38; 4816
2; 1; 39; 6865
2; 1; 40; 28819
2; 1; 41; 6217
2; 1; 42; 34219
2; 1; 43; 24120
2; 1; 44; 26079
2; 1; 45; 1181
2; 1; 46; 3349
2; 1; 47; 817
2; 1; 48; 2741
2; 1; 49; 23890
2; 1; 50; 17379
2; 1; 51; 27365
2; 1; 52; 26706
2; 1; 53; 33162
2; 1; 54; 785
2; 1; 55; 29839
2; 1; 56; 15168
2; 1; 57; 28517
2; 1; 58; 3141
2; 1; 59; 31025
2; 1; 60; 17957
2; 1; 61; 5794
2; 1; 62; 23590
2; 1; 63; 30075
2; 1; 64; 395
2; 1; 65; 16062
2; 1; 66; 9490
2; 1; 67; 949
2; 1; 68; 31047
2; 1; 69; 33740
2; 1; 70; 31905
2; 1; 71; 597
2; 1; 72; 31051
2; 1; 73; 24257
2; 1; 74; 943
2; 1; 75; 24119
2; 1; 76; 4721
2; 1; 77; 33003
2; 1; 78; 809
2; 1; 79; 24163
2; 1; 80; 865
2; 1; 81; 33318
2; 1; 82; 18716
2; 1; 83; 28546
2; 1; 84; 948
2; 1; 85; 25586
2; 1; 86; 34593
2; 1; 87; 25920
2; 1; 88; 7314
2; 1; 89; 26046
2; 1; 90; 1155
2; 1; 91; 34646
2; 1; 92; 22825
2; 1; 93; 730
2; 1; 94; 21967
2; 1; 95; 5205
2; 1; 96; 28516
2; 1; 97; 15074
2; 1; 98; 4825
2; 1; 99; 6771
2; 1; 100; 0
1; 2; 1; 17201
1; 2; 2; 4796
1; 2; 3; 2621
1; 2; 4; 1772
1; 2; 5; 5339
1; 2; 6; 5015
1; 2; 7; 4753
1; 2; 8; 4879
1; 2; 9; 4978
1; 2; 10; 4763
1; 2; 11; 5056
1; 2; 12; 6809
1; 2; 13; 2300
1; 2; 14; 34739
1; 2; 15; 7953
1; 2; 16; 3003
1; 2; 17; 31898
1; 2; 18; 2306
1; 2; 19; 1805
1; 2; 20; 1745
1; 2; 21; 4797
1; 2; 22; 17969
1; 2; 23; 5983
1; 2; 24; 5058
1; 2; 25; 19987
1; 2; 26; 5407
1; 2; 27; 5929
1; 2; 28; 32568
1; 2; 29; 5804
1; 2; 30; 5141
1; 2; 31; 5175
1; 2; 32; 4945
1; 2; 33; 5176
1; 2; 34; 29035
1; 2; 35; 7373
1; 2; 36; 7359
1; 2; 37; 3357
1; 2; 38; 34050
1; 2; 39; 32973
1; 2; 40; 1256
1; 2; 41; 24461
1; 2; 42; 733
1; 2; 43; 8131
1; 2; 44; 5882
1; 2; 45; 6828
1; 2; 46; 4858
1; 2; 47; 30809
1; 2; 48; 15272
1; 2; 49; 5053
1; 2; 50; 24021
1; 2; 51; 4981
1; 2; 52; 4851
1; 2; 53; 28082
1; 2; 54; 25213
1; 2; 55; 24043
1; 2; 56; 0
1; 2; 57; 5139
1; 2; 58; 33104
1; 2; 59; 18967
1; 2; 60; 30164
1; 2; 61; 7610
1; 2; 62; 747
1; 2; 63; 1669
1; 2; 64; 23955
1; 2; 65; 23880
1; 2; 66; 7709
1; 2; 67; 34486
1; 2; 68; 5970
1; 2; 69; 18837
1; 2; 70; 22483
1; 2; 71; 23990
1; 2; 72; 34306
1; 2; 73; 4088
1; 2; 74; 20533
1; 2; 75; 868
1; 2; 76; 2593
1; 2; 77; 4454
1; 2; 78; 1018
1; 2; 79; 3045
1; 2; 80; 853
1; 2; 81; 6139
1; 2; 82; 34366
1; 2; 83; 8497
1; 2; 84; 5793
1; 2; 85; 1278
1; 2; 86; 1332
1; 2; 87; 1273
1; 2; 88; 20419
1; 2; 89; 2714
1; 2; 90; 1068
1; 2; 91; 751
1; 2; 92; 1924
1; 2; 93; 24449
1; 2; 94; 688
1; 2; 95; 204
1; 2; 96; 24322
1; 2; 97; 6912
1; 2; 98; 33954
1; 2; 99; 31961
1; 2; 100; 31136
1; 2; 101; 29246
1; 2; 102; 256
1; 2; 103; 30825
1; 2; 104; 21300
1; 2; 105; 30089
1; 2; 106; 26241
1; 2; 107; 34458
1; 2; 108; 25248
1; 2; 109; 449
1; 2; 110; 15631
1; 2; 111; 7437
1; 2; 112; 33976
1; 2; 113; 30815
1; 2; 114; 7618
1; 2; 115; 19375
1; 2; 116; 23155
1; 2; 117; 23726
1; 2; 118; 25262
1; 2; 119; 6955
1; 2; 120; 1007
1; 2; 121; 1174
1; 2; 122; 997
1; 2; 123; 1213
1; 2; 124; 7791
1; 2; 125; 162
1; 2; 126; 835
1; 2; 127; 30165
1; 2; 128; 936
1; 2; 129; 22751
1; 2; 130; 34814
1; 2; 131; 31183
1; 2; 132; 1602
1; 2; 133; 31151
1; 2; 134; 7747
1; 2; 135; 21335
1; 2; 136; 3223
1; 2; 137; 2688
1; 2; 138; 1594
1; 2; 139; 28495
1; 2; 140; 0
2; 2; 1; 23728
2; 2; 2; 34762
2; 2; 3; 361
2; 2; 4; 2839
2; 2; 5; 4987
2; 2; 6; 25969
2; 2; 7; 4752
2; 2; 8; 5189
2; 2; 9; 5128
2; 2; 10; 2188
2; 2; 11; 8202
2; 2; 12; 573
2; 2; 13; 7072
2; 2; 14; 8290
2; 2; 15; 24164
2; 2; 16; 23862
2; 2; 17; 6813
2; 2; 18; 927
2; 2; 19; 17439
2; 2; 20; 28043
2; 2; 21; 32746
2; 2; 22; 33953
2; 2; 23; 23982
2; 2; 24; 952
2; 2; 25; 23988
2; 2; 26; 33839
2; 2; 27; 946
2; 2; 28; 945
2; 2; 29; 1640
2; 2; 30; 4334
2; 2; 31; 843
2; 2; 32; 810
2; 2; 33; 941
2; 2; 34; 962
2; 2; 35; 932
2; 2; 36; 8492
2; 2; 37; 20844
2; 2; 38; 6270
2; 2; 39; 778
2; 2; 40; 30383
2; 2; 41; 31904
2; 2; 42; 1269
2; 2; 43; 23852
2; 2; 44; 1603
2; 2; 45; 30149
2; 2; 46; 1335
2; 2; 47; 24047
2; 2; 48; 34424
2; 2; 49; 7720
2; 2; 50; 32895
2; 2; 51; 1012
2; 2; 52; 3348
2; 2; 53; 2456
2; 2; 54; 0
1; 3; 1; 33346
1; 3; 2; 6503
1; 3; 3; 5131
1; 3; 4; 4910
1; 3; 5; 8410
1; 3; 6; 1407
1; 3; 7; 5017
1; 3; 8; 4985
1; 3; 9; 4775
1; 3; 10; 2682
1; 3; 11; 5226
1; 3; 12; 5232
1; 3; 13; 4815
1; 3; 14; 32538
1; 3; 15; 27189
1; 3; 16; 31469
1; 3; 17; 24180
1; 3; 18; 5682
1; 3; 19; 32946
1; 3; 20; 5264
1; 3; 21; 4354
1; 3; 22; 31188
1; 3; 23; 27124
1; 3; 24; 1017
1; 3; 25; 7477
1; 3; 26; 2862
1; 3; 27; 141
1; 3; 28; 34374
